Ativo	Entry_Date	Date	tranches_deployed	vwap_entry	exit_price	PNL	return_pct	exit_reason
CASH_SWEEP_BOVA11	2022-12-08	2022-12-09	0	103.57	103.90	445.84	0.32	Daily Cash MtM
KLBN11	2022-12-01	2022-12-12	1	14.23	15.17	633.34	6.61	Take Profit
CASH_SWEEP_BOVA11	2022-12-09	2022-12-12	0	103.90	101.80	-1,760.15	-2.02	Daily Cash MtM
CASH_SWEEP_BOVA11	2022-12-12	2022-12-13	0	101.80	100.30	-63.25	-1.47	Daily Cash MtM
BEEF3	2022-12-07	2022-12-16	1	10.65	11.39	642.43	6.95	Take Profit
IRBR3	2022-09-02	2022-12-20	3	33.15	22.85	-12,371.43	-31.07	Take Profit
BHIA3	2022-11-11	2022-12-20	2	55.45	47.68	-2,784.07	-14.01	Take Profit
ENGI11	2022-12-06	2022-12-20	1	31.98	33.39	423.55	4.41	Take Profit
CASH_SWEEP_BOVA11	2022-12-19	2022-12-20	0	101.37	103.55	903.36	2.15	Daily Cash MtM
CASH_SWEEP_BOVA11	2022-12-20	2022-12-21	0	103.55	103.87	588.17	0.31	Daily Cash MtM
RAIL3	2022-12-09	2022-12-21	1	16.69	17.42	409.42	4.37	Take Profit
ITSA4	2022-12-09	2022-12-21	1	5.36	5.48	209.57	2.24	Take Profit
TEND3	2022-11-18	2022-12-21	1	4.10	4.09	-23.56	-0.24	Take Profit
GMAT3	2022-12-09	2022-12-21	2	5.05	5.73	2,471.21	13.46	Take Profit
B3SA3	2022-11-14	2022-12-21	2	10.92	11.26	601.54	3.10	Take Profit
VIVA3	2022-11-11	2022-12-21	2	21.10	19.57	-1,442.91	-7.26	Take Profit
BBDC3	2022-11-10	2022-12-21	3	9.62	9.59	-124.66	-0.31	Take Profit
POMO4	2022-11-14	2022-12-21	2	1.24	1.27	452.92	2.40	Take Profit
ECOR3	2022-11-11	2022-12-22	2	3.97	3.94	-163.74	-0.83	Take Profit
HAPV3	2022-11-11	2022-12-22	2	88.26	75.45	-2,920.29	-14.52	Take Profit
IGTI11	2022-11-11	2022-12-22	2	17.20	16.63	-660.02	-3.32	Take Profit
BPAC11	2022-12-09	2022-12-22	2	20.57	21.33	682.24	3.72	Take Profit
VBBR3	2022-12-09	2022-12-22	2	11.07	11.66	977.22	5.32	Take Profit
RDOR3	2022-12-12	2022-12-22	2	22.28	24.89	2,113.57	11.69	Take Profit
TOTS3	2022-12-13	2022-12-22	1	24.66	26.72	752.13	8.35	Take Profit
BBAS3	2022-12-14	2022-12-22	1	12.61	13.74	793.67	8.96	Take Profit
CASH_SWEEP_BOVA11	2022-12-21	2022-12-22	0	103.87	103.93	187.65	0.06	Daily Cash MtM
CASH_SWEEP_BOVA11	2022-12-22	2022-12-23	0	103.93	106	8,803.86	1.99	Daily Cash MtM
CPFE3	2022-12-14	2022-12-23	1	27.75	29.61	593.64	6.70	Take Profit
VIVT3	2022-12-09	2022-12-23	1	15.30	15.74	269.20	2.88	Take Profit
MBRF3	2022-11-29	2022-12-23	3	6.23	6.34	671.70	1.75	Take Profit
BBDC4	2022-11-10	2022-12-23	3	11.27	11.04	-826.25	-2.07	Take Profit
VAMO3	2022-12-08	2022-12-23	2	10.06	10.58	967.09	5.16	Take Profit
GGPS3	2022-12-12	2022-12-26	2	9.25	9.94	1,348.30	7.46	Take Profit
CASH_SWEEP_BOVA11	2022-12-23	2022-12-26	0	106	105.15	-5,955.06	-0.80	Daily Cash MtM
MULT3	2022-12-13	2022-12-26	1	18.08	19.60	756.94	8.41	Take Profit
INTB3	2022-12-13	2022-12-26	1	23.73	25.30	595.69	6.62	Take Profit
TAEE11	2022-12-01	2022-12-26	1	26.44	26.69	90.66	0.95	Take Profit
BRAV3	2022-11-18	2022-12-26	2	37.51	35.90	-824.58	-4.30	Take Profit
RENT3	2022-11-17	2022-12-26	2	49.36	48.84	-205.43	-1.06	Take Profit
SMFT3	2022-12-09	2022-12-26	1	12.41	12.90	369.60	3.95	Take Profit
SIMH3	2022-11-11	2022-12-26	3	14.58	13.68	-2,382.97	-6.17	Take Profit
LREN3	2022-11-11	2022-12-26	3	17.64	17.06	-1,278.01	-3.27	Take Profit
CYRE3	2022-11-11	2022-12-26	2	12.18	10.99	-1,940.45	-9.76	Take Profit
ITUB4	2022-11-14	2022-12-26	2	17.76	17.09	-742.39	-3.75	Take Profit
CVCB3	2022-11-11	2022-12-26	2	4.84	4.33	-2,069.43	-10.56	Take Profit
AZZA3	2022-11-11	2022-12-26	2	73.78	69.35	-1,192.47	-6	Take Profit
ALOS3	2022-11-11	2022-12-26	2	15.48	14.37	-1,426.35	-7.18	Take Profit
MOVI3	2022-11-10	2022-12-26	3	9.08	6.91	-9,541.33	-23.87	Take Profit
CASH_SWEEP_BOVA11	2022-12-26	2022-12-27	0	105.15	104.90	-1,751.49	-0.24	Daily Cash MtM
CASH_SWEEP_BOVA11	2022-12-27	2022-12-28	0	104.90	106.80	13,311.34	1.81	Daily Cash MtM
CEAB3	2022-11-11	2022-12-29	2	2.30	2.14	-1,343.50	-6.76	Take Profit
YDUQ3	2022-11-11	2022-12-29	2	9.78	9.31	-919.62	-4.79	Take Profit
COGN3	2022-11-14	2022-12-29	2	2.08	1.85	-2,165.63	-10.95	Take Profit
FLRY3	2022-12-09	2022-12-29	2	12.19	12.64	687.25	3.73	Take Profit
CASH_SWEEP_BOVA11	2022-12-28	2022-12-29	0	106.80	105.95	-6,540.23	-0.80	Daily Cash MtM
CASH_SWEEP_BOVA11	2022-12-29	2023-01-02	0	105.95	102.63	-25,545.20	-3.13	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-02	2023-01-03	0	102.63	100.48	-16,542.78	-2.09	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-03	2023-01-04	0	100.48	101.92	10,683.94	1.43	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-04	2023-01-05	0	101.92	104.27	17,435.65	2.31	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-05	2023-01-06	0	104.27	105.50	9,125.92	1.18	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-06	2023-01-09	0	105.50	105.35	-1,135.80	-0.14	Daily Cash MtM
MGLU3	2022-11-14	2023-01-09	2	27.14	23.18	-2,749.26	-14.59	Take Profit
CASH_SWEEP_BOVA11	2023-01-09	2023-01-10	0	105.35	107.18	13,692.68	1.74	Daily Cash MtM
EZTC3	2022-11-11	2023-01-11	3	10.71	9.05	-6,074.30	-15.50	Take Profit
RAPT4	2022-12-09	2023-01-11	2	7.65	7.55	-229.22	-1.24	Take Profit
MRVE3	2022-12-13	2023-01-11	1	7.75	7.87	139.41	1.55	Take Profit
ABEV3	2022-12-19	2023-01-11	1	11.27	11.49	170.39	1.95	Take Profit
CASH_SWEEP_BOVA11	2023-01-10	2023-01-11	0	107.18	109.10	15,608.69	1.79	Daily Cash MtM
AXIA6	2023-01-04	2023-01-12	1	26.99	28.28	440.08	4.78	Take Profit
CASH_SWEEP_BOVA11	2023-01-11	2023-01-12	0	109.10	108.26	-6,903.06	-0.77	Daily Cash MtM
BRKM5	2022-11-11	2023-01-13	3	26.48	23.70	-4,032.07	-10.49	Take Profit
CASH_SWEEP_BOVA11	2023-01-12	2023-01-13	0	108.26	107.35	-7,767.56	-0.84	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-13	2023-01-16	0	107.35	105.47	-16,047.19	-1.75	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-16	2023-01-17	0	105.47	107.80	19,676.12	2.21	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-17	2023-01-18	0	107.80	108.33	4,475.67	0.49	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-18	2023-01-19	0	108.33	109.11	6,706.98	0.72	Daily Cash MtM
ANIM3	2022-11-17	2023-01-19	2	4.16	3.50	-3,164.24	-15.94	Take Profit
CASH_SWEEP_BOVA11	2023-01-19	2023-01-20	0	109.11	108.45	-5,675.18	-0.60	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-20	2023-01-23	0	108.45	107.90	-4,679.70	-0.51	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-23	2023-01-24	0	107.90	109.43	12,880.48	1.42	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-24	2023-01-25	0	109.43	110.65	10,270.73	1.11	Daily Cash MtM
LWSA3	2023-01-04	2023-01-26	1	5.43	6.11	1,153.07	12.52	Take Profit
HAPV3	2023-01-10	2023-01-26	1	63	68.70	854.01	9.05	Take Profit
CASH_SWEEP_BOVA11	2023-01-25	2023-01-26	0	110.65	110.42	-1,958.86	-0.21	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-26	2023-01-27	0	110.42	108.40	-17,022.35	-1.83	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-27	2023-01-30	0	108.40	108.70	2,528.04	0.28	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-01-30	2023-01-31	0	108.70	109.84	9,606.68	1.05	Daily Cash MtM
TIMS3	2023-01-04	2023-02-01	1	8.44	8.47	32.73	0.36	Take Profit
BRKM5	2023-01-23	2023-02-01	1	21.50	23.30	817.93	8.37	Take Profit
CASH_SWEEP_BOVA11	2023-01-31	2023-02-01	0	109.84	108.40	-12,394.66	-1.31	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-01	2023-02-02	0	108.40	106.30	-18,075.60	-1.94	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-02	2023-02-03	0	106.30	104.87	-12,046.63	-1.35	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-03	2023-02-06	0	104.87	105.25	3,062.77	0.36	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-06	2023-02-07	0	105.25	104.10	-9,063.17	-1.09	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-07	2023-02-08	0	104.10	106.34	17,043.21	2.15	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-08	2023-02-09	0	106.34	104.44	-14,456.26	-1.79	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-09	2023-02-10	0	104.44	104.75	2,160.56	0.30	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-10	2023-02-13	0	104.75	105.47	4,503.14	0.69	Daily Cash MtM
TIMS3	2023-02-06	2023-02-14	1	8.01	8.34	393.41	4.12	Take Profit
CASH_SWEEP_BOVA11	2023-02-13	2023-02-14	0	105.47	104.43	-6,417.10	-0.99	Daily Cash MtM
CSMG3	2023-01-24	2023-02-15	1	9.73	10.03	299.43	3.08	Take Profit
SUZB3	2023-01-27	2023-02-15	1	41.86	43.59	409.55	4.13	Take Profit
CASH_SWEEP_BOVA11	2023-02-14	2023-02-15	0	104.43	106.05	10,017.34	1.55	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-15	2023-02-16	0	106.05	106.50	2,782.57	0.42	Daily Cash MtM
RAIL3	2023-02-10	2023-02-17	1	16.16	16.93	454.26	4.76	Take Profit
BBDC4	2023-02-13	2023-02-17	1	9.78	10.78	957.59	10.22	Take Profit
CASH_SWEEP_BOVA11	2023-02-16	2023-02-17	0	106.50	105.56	-5,907.82	-0.88	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-17	2023-02-22	0	105.56	103.60	-12,318.40	-1.86	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-22	2023-02-23	0	103.60	104.15	3,305.73	0.53	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-23	2023-02-24	0	104.15	102.38	-10,638.41	-1.70	Daily Cash MtM
ABEV3	2023-01-17	2023-02-27	1	10.54	10.60	54.68	0.57	Take Profit
CASH_SWEEP_BOVA11	2023-02-24	2023-02-27	0	102.38	102.29	-516.60	-0.09	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-27	2023-02-28	0	102.29	101.15	-6,134.39	-1.11	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-02-28	2023-03-01	0	101.15	101.20	246.40	0.05	Daily Cash MtM
VALE3	2023-02-07	2023-03-02	1	65.27	66.47	173.17	1.84	Take Profit
GGBR4	2023-02-10	2023-03-02	2	19.35	20.22	854.61	4.52	Take Profit
GOAU4	2023-02-10	2023-03-02	2	7.50	7.76	667.98	3.53	Take Profit
CASH_SWEEP_BOVA11	2023-03-01	2023-03-02	0	101.20	99.94	-5,131.74	-1.25	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-02	2023-03-03	0	99.94	100.42	1,739.20	0.48	Daily Cash MtM
CEAB3	2023-02-13	2023-03-06	2	1.96	2.54	5,552.19	29.46	Take Profit
CASH_SWEEP_BOVA11	2023-03-03	2023-03-06	0	100.42	101.47	3,592.73	1.05	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-06	2023-03-07	0	101.47	100.90	-1,950.33	-0.56	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-07	2023-03-08	0	100.90	103.22	9,150.69	2.30	Daily Cash MtM
MOVI3	2023-03-02	2023-03-08	1	5.38	6.20	1,376.79	15.24	Take Profit
CVCB3	2023-02-14	2023-03-08	3	2.95	3.38	5,379.38	14.56	Take Profit
LWSA3	2023-02-07	2023-03-09	3	4.54	4.79	2,017.93	5.46	Take Profit
ECOR3	2023-02-08	2023-03-09	2	3.63	4.14	2,619.43	13.92	Take Profit
CPFE3	2023-02-10	2023-03-09	1	27.37	28.07	243.83	2.56	Take Profit
ENGI11	2023-02-10	2023-03-09	1	30.78	30.86	24.78	0.26	Take Profit
AZZA3	2023-02-13	2023-03-09	1	66.49	66.50	1.41	0.02	Take Profit
BBDC3	2023-02-13	2023-03-09	1	8.87	9.34	496.24	5.30	Take Profit
USIM5	2023-02-14	2023-03-09	1	6.79	6.64	-207.77	-2.21	Take Profit
B3SA3	2023-02-23	2023-03-09	2	9.50	10.39	1,755.84	9.34	Take Profit
CSAN3	2023-02-27	2023-03-09	1	13.86	14.56	471.15	5.05	Take Profit
ANIM3	2023-02-28	2023-03-09	2	2.84	3.17	2,150.99	11.73	Take Profit
ALOS3	2023-03-02	2023-03-09	1	13.65	14.39	489.70	5.42	Take Profit
EQTL3	2023-03-02	2023-03-09	1	22.77	23.71	372.91	4.13	Take Profit
VIVA3	2023-03-06	2023-03-09	1	18.63	20.31	805.37	9.02	Take Profit
CASH_SWEEP_BOVA11	2023-03-08	2023-03-09	0	103.22	101.56	-9,565.77	-1.61	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-09	2023-03-10	0	101.56	100.21	-8,043.16	-1.33	Daily Cash MtM
MRVE3	2023-02-10	2023-03-10	2	5.88	6.29	1,278.34	6.89	Take Profit
CASH_SWEEP_BOVA11	2023-03-10	2023-03-13	0	100.21	99.78	-2,482.06	-0.43	Daily Cash MtM
GMAT3	2023-02-28	2023-03-14	2	5.28	5.48	697.67	3.83	Take Profit
BHIA3	2023-03-02	2023-03-14	2	39.45	45.06	2,554.40	14.22	Take Profit
CASH_SWEEP_BOVA11	2023-03-13	2023-03-14	0	99.78	99.58	-1,196.53	-0.20	Daily Cash MtM
IRBR3	2023-01-26	2023-03-15	3	20.47	20.48	14.65	0.04	Take Profit
CASH_SWEEP_BOVA11	2023-03-14	2023-03-15	0	99.58	99.39	-1,190.78	-0.19	Daily Cash MtM
AXIA6	2023-02-06	2023-03-16	2	25.38	23.46	-1,435.70	-7.56	Take Profit
CASH_SWEEP_BOVA11	2023-03-15	2023-03-16	0	99.39	100	3,649.06	0.61	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-16	2023-03-17	0	100	98.85	-6,879.37	-1.15	Daily Cash MtM
YDUQ3	2023-02-10	2023-03-20	3	6.38	6.84	2,668.36	7.28	Take Profit
CASH_SWEEP_BOVA11	2023-03-17	2023-03-20	0	98.85	97.70	-6,802.36	-1.16	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-20	2023-03-21	0	97.70	97.93	1,275.04	0.24	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-21	2023-03-22	0	97.93	97.03	-4,742.68	-0.92	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-22	2023-03-23	0	97.03	94.58	-12,457.55	-2.53	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-23	2023-03-24	0	94.58	95.86	4,943.30	1.35	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-24	2023-03-27	0	95.86	96.54	2,564.63	0.71	Daily Cash MtM
ALOS3	2023-03-24	2023-03-28	1	13.16	14.33	790.91	8.89	Take Profit
CASH_SWEEP_BOVA11	2023-03-27	2023-03-28	0	96.54	98.03	5,769.05	1.54	Daily Cash MtM
AXIA3	2023-02-03	2023-03-29	2	33.72	29.38	-2,484.84	-12.88	Take Profit
BRKM5	2023-02-15	2023-03-29	3	18.38	19.71	2,666.78	7.25	Take Profit
CPLE3	2023-02-27	2023-03-29	2	5.28	5.34	202.94	1.10	Take Profit
BBSE3	2023-03-20	2023-03-29	1	23.68	24.47	306.57	3.34	Take Profit
CSAN3	2023-03-22	2023-03-29	1	13.03	13.77	507.82	5.68	Take Profit
CASH_SWEEP_BOVA11	2023-03-28	2023-03-29	0	98.03	98.55	2,464.35	0.53	Daily Cash MtM
SMTO3	2023-03-20	2023-03-30	1	21.80	23.49	712.38	7.75	Take Profit
ITUB4	2023-03-03	2023-03-30	1	16.71	16.88	91.40	1.02	Take Profit
CASH_SWEEP_BOVA11	2023-03-29	2023-03-30	0	98.55	100.47	10,167.64	1.95	Daily Cash MtM
HAPV3	2023-03-02	2023-03-30	3	43.54	43.50	-29.89	-0.08	Take Profit
ITSA4	2023-03-03	2023-03-30	1	5.26	5.33	119.56	1.33	Take Profit
BRAP4	2023-02-13	2023-03-31	2	18.02	18.06	43.13	0.24	Take Profit
SANB11	2023-03-06	2023-03-31	2	21.83	22.11	236.18	1.30	Take Profit
CSNA3	2023-03-16	2023-03-31	2	11.38	12.37	1,572.52	8.68	Take Profit
PETR3	2023-03-16	2023-03-31	1	15.59	16.01	247.33	2.69	Take Profit
PETR4	2023-03-21	2023-03-31	1	13.13	13.58	311.01	3.43	Take Profit
VBBR3	2023-03-23	2023-03-31	2	10.14	10.89	1,327.42	7.43	Take Profit
SBSP3	2023-03-24	2023-03-31	1	42.15	44.58	512.87	5.77	Take Profit
TOTS3	2023-03-24	2023-03-31	1	25.14	27.32	771.42	8.67	Take Profit
VAMO3	2023-03-24	2023-03-31	1	10.69	12.01	1,098.49	12.35	Take Profit
CASH_SWEEP_BOVA11	2023-03-30	2023-03-31	0	100.47	98.49	-12,917.99	-1.97	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-03-31	2023-04-03	0	98.49	98.30	-1,221.56	-0.19	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-03	2023-04-04	0	98.30	98.51	1,272.12	0.21	Daily Cash MtM
PRIO3	2023-02-23	2023-04-05	3	34.47	33.45	-1,081.48	-2.95	Take Profit
CASH_SWEEP_BOVA11	2023-04-04	2023-04-05	0	98.51	97.63	-5,567.79	-0.89	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-05	2023-04-06	0	97.63	97.59	-241.83	-0.04	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-06	2023-04-10	0	97.59	98.66	6,072.30	1.10	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-10	2023-04-11	0	98.66	102.91	24,942.65	4.31	Daily Cash MtM
ENEV3	2023-03-23	2023-04-11	2	10.29	11.02	1,258.29	7.04	Take Profit
RDOR3	2023-03-01	2023-04-12	2	21.74	20.26	-1,238.56	-6.81	Take Profit
AZZA3	2023-03-13	2023-04-12	2	58.80	59.90	346.96	1.87	Take Profit
KLBN11	2023-03-15	2023-04-12	2	13.39	13.73	467.40	2.54	Take Profit
RAPT4	2023-03-22	2023-04-12	1	6.63	6.99	485.52	5.43	Take Profit
CYRE3	2023-03-24	2023-04-12	1	10.88	12.49	1,316.42	14.80	Take Profit
VALE3	2023-03-24	2023-04-12	1	60.69	63.02	341.54	3.84	Take Profit
COGN3	2023-03-27	2023-04-12	1	1.59	1.68	490.78	5.66	Take Profit
LREN3	2023-04-04	2023-04-12	2	12.03	13.58	2,351.13	12.86	Take Profit
CASH_SWEEP_BOVA11	2023-04-11	2023-04-12	0	102.91	103.35	3,066.86	0.43	Daily Cash MtM
INTB3	2023-03-13	2023-04-13	2	22.20	21.46	-616.05	-3.35	Take Profit
SMFT3	2023-03-24	2023-04-13	1	12.51	12.96	320	3.60	Take Profit
CASH_SWEEP_BOVA11	2023-04-12	2023-04-13	0	103.35	102.93	-3,037.12	-0.41	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-13	2023-04-14	0	102.93	103.04	831.04	0.11	Daily Cash MtM
RECV3	2023-02-03	2023-04-14	3	17.62	15.59	-4,341.50	-11.53	Take Profit
PSSA3	2023-03-20	2023-04-17	2	20.27	20.23	-34.84	-0.19	Take Profit
CASH_SWEEP_BOVA11	2023-04-14	2023-04-17	0	103.04	102.71	-2,551.50	-0.32	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-17	2023-04-18	0	102.71	102.70	-77.33	-0.01	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-18	2023-04-19	0	102.70	100.48	-17,164.47	-2.16	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-19	2023-04-20	0	100.48	101	3,971.32	0.52	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-20	2023-04-24	0	101	100.62	-2,867.23	-0.38	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-24	2023-04-25	0	100.62	99.92	-5,087.09	-0.70	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-25	2023-04-26	0	99.92	99.01	-5,938.38	-0.91	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-26	2023-04-27	0	99.01	99.53	3,200.84	0.53	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-27	2023-04-28	0	99.53	100.90	8,182.51	1.38	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-04-28	2023-05-02	0	100.90	98.49	-14,878.49	-2.39	Daily Cash MtM
CURY3	2023-04-25	2023-05-02	1	8.40	9.20	888.58	9.52	Take Profit
CMIN3	2023-04-26	2023-05-02	1	3	3.26	802.64	8.67	Take Profit
CASH_SWEEP_BOVA11	2023-05-02	2023-05-03	0	98.49	98.60	658.22	0.11	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-03	2023-05-04	0	98.60	98.95	2,065.52	0.36	Daily Cash MtM
INTB3	2023-04-26	2023-05-04	1	19.37	20.99	774.56	8.36	Take Profit
CASH_SWEEP_BOVA11	2023-05-04	2023-05-05	0	98.95	101.91	16,653.18	2.99	Daily Cash MtM
HYPE3	2023-03-01	2023-05-08	3	33.71	33.21	-547.31	-1.49	Take Profit
SUZB3	2023-03-21	2023-05-08	2	39.59	38.67	-417.70	-2.32	Take Profit
VBBR3	2023-04-20	2023-05-08	2	9.69	10.68	1,917.97	10.18	Take Profit
CVCB3	2023-04-27	2023-05-08	2	2.38	2.85	3,607.81	19.75	Take Profit
CASH_SWEEP_BOVA11	2023-05-05	2023-05-08	0	101.91	102.49	3,811.76	0.57	Daily Cash MtM
BEEF3	2023-04-04	2023-05-09	3	8.50	8.65	657.65	1.80	Take Profit
CSNA3	2023-04-26	2023-05-09	1	10.93	11.31	321.98	3.48	Take Profit
DIRR3	2023-04-26	2023-05-09	1	3.64	3.97	839.62	9.07	Take Profit
CASH_SWEEP_BOVA11	2023-05-08	2023-05-09	0	102.49	103.80	9,337.49	1.28	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-09	2023-05-10	0	103.80	103.97	1,211.72	0.16	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-10	2023-05-11	0	103.97	104.82	6,424.20	0.82	Daily Cash MtM
ANIM3	2023-03-29	2023-05-11	3	2.04	1.99	-877.33	-2.43	Take Profit
SBSP3	2023-04-28	2023-05-11	1	40.82	42.71	421.37	4.63	Take Profit
CASH_SWEEP_BOVA11	2023-05-11	2023-05-12	0	104.82	105.05	1,738.34	0.22	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-12	2023-05-15	0	105.05	105.47	3,135.78	0.40	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-15	2023-05-16	0	105.47	104.63	-6,194.82	-0.80	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-16	2023-05-17	0	104.63	106.01	10,177.20	1.32	Daily Cash MtM
CBAV3	2023-04-05	2023-05-18	3	5.69	5.35	-2,188.15	-6.02	Take Profit
CASH_SWEEP_BOVA11	2023-05-17	2023-05-18	0	106.01	106.75	5,695.69	0.70	Daily Cash MtM
VAMO3	2023-05-03	2023-05-19	2	9.80	10.61	1,524.84	8.27	Take Profit
CASH_SWEEP_BOVA11	2023-05-18	2023-05-19	0	106.75	107.16	3,194.97	0.38	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-19	2023-05-22	0	107.16	106.55	-4,753.45	-0.57	Daily Cash MtM
ASAI3	2023-03-02	2023-05-23	3	13.46	11.77	-4,580	-12.58	Take Profit
CASH_SWEEP_BOVA11	2023-05-22	2023-05-23	0	106.55	106.44	-890.03	-0.10	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-23	2023-05-24	0	106.44	105.27	-9,466.70	-1.10	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-24	2023-05-25	0	105.27	106.55	10,356.73	1.22	Daily Cash MtM
PSSA3	2023-05-15	2023-05-26	1	18.88	19.95	546.12	5.67	Take Profit
CASH_SWEEP_BOVA11	2023-05-25	2023-05-26	0	106.55	107.51	7,859.24	0.90	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-26	2023-05-29	0	107.51	106.77	-6,058.22	-0.69	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-29	2023-05-30	0	106.77	105.38	-11,379.54	-1.30	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-30	2023-05-31	0	105.38	104.84	-4,370.55	-0.51	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-05-31	2023-06-01	0	104.84	107.20	18,883.11	2.25	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-01	2023-06-02	0	107.20	109.02	14,399.03	1.70	Daily Cash MtM
VALE3	2023-04-24	2023-06-05	3	54.33	52.14	-1,498.09	-4.04	Take Profit
BRAP4	2023-04-25	2023-06-05	3	15.65	15.73	181.86	0.49	Take Profit
CSNA3	2023-05-31	2023-06-05	1	10.29	11.15	820.14	8.36	Take Profit
CASH_SWEEP_BOVA11	2023-06-02	2023-06-05	0	109.02	109.14	1,040.99	0.11	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-05	2023-06-06	0	109.14	111.07	16,742.28	1.77	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-06	2023-06-07	0	111.07	111.78	6,159.07	0.64	Daily Cash MtM
RECV3	2023-04-26	2023-06-09	2	13.67	13.15	-699.31	-3.80	Take Profit
CASH_SWEEP_BOVA11	2023-06-07	2023-06-09	0	111.78	113.21	12,631.67	1.28	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-09	2023-06-12	0	113.21	113.64	3,798.34	0.38	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-12	2023-06-13	0	113.64	112.94	-6,183.31	-0.62	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-13	2023-06-14	0	112.94	115.11	19,168.32	1.92	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-14	2023-06-15	0	115.11	115.40	2,561.68	0.25	Daily Cash MtM
CASH_SWEEP_BOVA11	2023-06-15	2023-06-16	0	115.40	114.90	-4,416.67	-0.43	Daily Cash MtM
