Loop_Date,Ativo,Entradas,Acuracia,Lucro_medio,Lucro_Max,Drowndown_max,Saldo,Rastreador,Gatilho,Ultimos3,Am1,Am2,Amanha,Operou_Dia,Close_D0,Gatilho_Dia,PNL,lot_size
2024-12-09,TOTS3,20,0.85,1.07,2.57,-1.25,58398.0,TOTS3_Down_0.5_high_Afastado_0.5_Sell_Corpo,28.14,1.0,0.85,0.85,1,False,27.5,28.14,1152.000000000001,1800
2024-12-10,AURA33,66,0.71,1.82,6.9,-4.57,84178.0,AURA33_Up_1_close_Afastado_0_Buy_Corpo,25.58,1.0,0.71,0.7,1,True,25.7,25.58,240.000000000002,2000
2024-12-10,LEVE3,73,0.71,1.08,3.25,-3.63,68210.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,26.0,0.75,0.71,0.74,1,False,25.73,26.0,512.9999999999992,1900
2024-12-10,PTBL3,25,0.76,2.17,6.22,-4.55,67379.0,PTBL3_Down_1_high_Afastado_-0.5_Buy_Corpo,3.89,0.75,0.76,0.76,1,True,3.98,3.89,1160.9999999999975,12900
2024-12-10,VITT3,41,0.73,1.42,4.33,-3.65,67039.0,VITT3_Up_0.5_low_Afastado_-0.5_Buy_Movimento,5.14,0.75,0.73,0.73,1,False,5.34,5.14,1940.000000000001,9700
2024-12-10,SHUL4,40,0.72,1.25,3.97,-3.68,64520.0,SHUL4_Down_1_close_Afastado_1_Sell_Corpo,5.49,0.75,0.72,0.72,1,True,5.43,5.49,546.0000000000045,9100
2024-12-10,RECV3,41,0.73,1.36,3.61,-3.2,64459.0,RECV3_Down_0.5_high_Afastado_0_Sell_GAP,15.07,1.0,0.73,0.73,1,True,14.87,15.07,660.0000000000033,3300
2024-12-10,HAPV3,27,0.74,1.74,4.86,-3.28,63277.0,HAPV3_Down_1.5_high_Afastado_-1_Sell_Corpo,37.57,0.75,0.74,0.74,1,True,37.8,37.57,-298.99999999999585,1300
2024-12-10,CURY3,46,0.74,1.09,4.28,-4.2,62429.0,CURY3_Down_0.5_open_Afastado_1_Sell_Pavio,19.9,0.75,0.74,0.74,1,True,19.64,19.9,649.999999999995,2500
2024-12-10,GGPS3,37,0.76,1.14,5.12,-3.4,62289.0,GGPS3_Down_0.5_close_Afastado_1_Sell_Movimento,15.58,0.75,0.76,0.76,1,True,15.72,15.58,-448.00000000000165,3200
2024-12-10,INTB3,30,0.77,1.29,3.03,-3.92,62097.0,INTB3_Down_1_high_Afastado_-1_Sell_Corpo,14.19,0.75,0.77,0.77,1,True,14.28,14.19,-314.9999999999993,3500
2024-12-10,VALE3,58,0.72,0.71,2.68,-2.23,61919.0,VALE3_Up_0.5_close_Afastado_0.5_Sell_Pavio,57.36,1.0,0.72,0.74,1,False,57.02,57.36,305.9999999999967,900
2024-12-10,SIMH3,19,0.74,2.14,5.26,-4.68,61369.0,SIMH3_Up_0.5_low_Afastado_1_Sell_GAP,3.85,1.0,0.74,0.74,1,False,4.14,3.85,-3769.9999999999945,13000
2024-12-10,SMFT3,32,0.72,1.29,6.44,-2.5,61140.0,SMFT3_Down_0.5_high_Afastado_1_Sell_Pavio,18.34,1.0,0.72,0.72,1,True,18.26,18.34,215.9999999999954,2700
2024-12-10,SAPR11,35,0.71,1.07,3.6,-2.75,60328.0,SAPR11_Down_0.5_high_Afastado_-0.5_Buy_Corpo,30.95,0.75,0.71,0.71,1,False,29.58,30.95,-2192.000000000002,1600
2024-12-10,CSNA3,27,0.74,1.08,3.09,-3.07,58766.0,CSNA3_Up_0.5_low_Afastado_0_Sell_Corpo,11.51,1.0,0.74,0.74,1,True,11.71,11.51,-860.0000000000043,4300
2024-12-10,PSSA3,65,0.74,0.65,1.97,-3.96,58473.0,PSSA3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,36.46,0.75,0.74,0.78,1,False,36.81,36.46,490.000000000002,1400
2024-12-10,MDIA3,32,0.72,0.97,4.18,-2.47,58005.0,MDIA3_Up_0.5_low_Afastado_-1_Buy_Movimento,20.83,0.75,0.72,0.72,1,False,21.52,20.83,1656.0000000000032,2400
2024-12-11,RENT3,57,0.72,1.61,4.52,-4.19,70761.0,RENT3_Up_0.5_close_Afastado_0.5_Sell_Movimento,33.29,1.0,0.72,0.7,1,True,34.08,33.29,-1184.9999999999986,1500
2024-12-11,LEVE3,72,0.72,1.08,3.25,-3.63,68448.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,25.34,0.75,0.72,0.74,1,False,25.98,25.34,-1280.0000000000011,2000
2024-12-11,FESA4,38,0.76,1.41,4.82,-1.88,68179.0,FESA4_Up_0.5_close_Afastado_0.5_Sell_GAP,7.68,1.0,0.76,0.76,1,False,8.05,7.68,-2405.0000000000064,6500
2024-12-11,VITT3,41,0.73,1.42,4.33,-3.65,67039.0,VITT3_Up_0.5_low_Afastado_-0.5_Buy_Movimento,5.24,0.75,0.73,0.73,1,False,5.51,5.24,2564.999999999996,9500
2024-12-11,SHUL4,51,0.71,1.17,3.97,-4.04,65329.0,SHUL4_Down_0.5_close_Afastado_1_Sell_Corpo,5.48,0.75,0.71,0.7,1,True,5.58,5.48,-909.9999999999964,9100
2024-12-11,CURY3,47,0.74,1.1,4.28,-4.2,63079.0,CURY3_Down_0.5_open_Afastado_1_Sell_Pavio,20.04,0.75,0.74,0.74,1,True,19.87,20.04,424.9999999999952,2500
2024-12-11,SIMH3,18,0.72,2.58,6.27,-4.62,62601.0,SIMH3_Up_3_close_Afastado_1_Sell_Corpo,4.18,0.75,0.72,0.72,1,True,4.27,4.18,-1079.9999999999977,12000
2024-12-11,UNIP6,56,0.73,1.14,4.21,-4.43,62250.0,UNIP6_Up_0.5_open_Afastado_0_Sell_Movimento,47.28,1.0,0.73,0.72,1,False,49.36,47.28,-2287.999999999998,1100
2024-12-11,ORVR3,68,0.71,0.86,2.71,-2.89,62047.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,41.09,0.75,0.71,0.74,1,False,42.2,41.09,1331.9999999999993,1200
2024-12-11,HASH11,38,0.71,1.27,4.27,-4.27,61617.0,HASH11_Down_1_open_Afastado_0_Buy_Corpo,87.9,1.0,0.71,0.71,1,True,89.11,87.9,725.9999999999961,600
2024-12-11,AURE3,40,0.78,1.0,4.55,-3.93,61124.0,AURE3_Up_0.5_close_Afastado_0.5_Sell_Movimento,9.58,0.75,0.78,0.78,1,True,9.51,9.58,364.000000000001,5200
2024-12-11,DIRR3,34,0.74,1.1,3.06,-3.4,60464.0,DIRR3_Up_0.5_low_Afastado_0_Buy_Movimento,27.49,0.75,0.74,0.74,1,False,28.34,27.49,1530.0000000000025,1800
2024-12-11,SAPR11,35,0.71,1.07,3.6,-2.75,60328.0,SAPR11_Down_0.5_high_Afastado_-0.5_Buy_Corpo,30.52,0.75,0.71,0.71,1,False,28.9,30.52,-2592.000000000002,1600
2024-12-11,MRFG3,13,0.85,1.98,6.33,-4.31,60291.0,MRFG3_Down_2_open_Afastado_-1_Buy_Corpo,17.43,1.0,0.85,0.85,1,True,17.91,17.43,1392.0000000000011,2900
2024-12-11,EVEN3,24,0.71,1.43,5.62,-2.76,60156.0,EVEN3_Up_0.5_low_Afastado_0_Buy_Corpo,5.67,0.75,0.71,0.71,1,True,5.93,5.67,2287.999999999998,8800
2024-12-11,HBSA3,17,0.76,1.91,4.67,-3.72,59504.0,HBSA3_Up_1.5_open_Afastado_0.5_Buy_Corpo,2.55,0.75,0.76,0.76,1,False,2.74,2.55,3724.0000000000077,19600
2024-12-11,IGTI11,28,0.75,1.06,3.05,-2.62,59489.0,IGTI11_Up_0.5_low_Afastado_1_Sell_Movimento,19.09,0.75,0.75,0.75,1,True,19.4,19.09,-805.9999999999967,2600
2024-12-12,AURA33,66,0.71,1.8,6.9,-4.57,83758.0,AURA33_Up_1_close_Afastado_0_Buy_Corpo,26.24,1.0,0.71,0.7,1,True,25.78,26.24,-873.9999999999949,1900
2024-12-12,ECOR3,56,0.71,1.82,5.4,-3.78,78602.0,ECOR3_Up_0.5_open_Afastado_1_Sell_Corpo,5.0,1.0,0.71,0.78,1,True,4.55,5.0,4500.000000000002,10000
2024-12-12,LEVE3,72,0.72,1.08,3.25,-3.63,68448.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,25.86,0.75,0.72,0.74,1,True,25.22,25.86,1216.0000000000011,1900
2024-12-12,FESA4,37,0.76,1.46,4.82,-1.88,68131.0,FESA4_Up_0.5_close_Afastado_0.5_Sell_GAP,8.09,1.0,0.76,0.76,1,False,7.71,8.09,2355.9999999999995,6200
2024-12-12,VITT3,40,0.75,1.42,4.33,-3.65,67381.0,VITT3_Up_0.5_low_Afastado_-0.5_Buy_Movimento,5.29,0.75,0.75,0.75,1,True,5.13,5.29,-1520.000000000001,9500
2024-12-12,RANI3,48,0.71,1.32,3.65,-4.4,66783.0,RANI3_Up_0.5_low_Afastado_1_Sell_Corpo,6.53,1.0,0.71,0.71,1,True,6.47,6.53,462.0000000000038,7700
2024-12-12,TASA4,49,0.71,1.14,2.74,-4.43,64885.0,TASA4_Up_0.5_open_Afastado_0.5_Sell_Corpo,8.1,0.75,0.71,0.71,1,True,8.17,8.1,-434.00000000000125,6200
2024-12-12,AGRO3,29,0.86,1.13,4.45,-2.55,63545.0,AGRO3_Down_0.5_high_Afastado_0_Sell_GAP,23.79,1.0,0.86,0.86,1,False,23.27,23.79,1091.999999999999,2100
2024-12-12,OPCT3,28,0.71,1.45,4.05,-2.7,62957.0,OPCT3_Up_0.5_low_Afastado_0_Buy_Movimento,5.48,1.0,0.71,0.71,1,False,5.58,5.48,909.9999999999964,9100
2024-12-12,EVEN3,25,0.72,1.61,5.62,-2.76,62444.0,EVEN3_Up_0.5_low_Afastado_0_Buy_Corpo,5.65,0.75,0.72,0.72,1,False,5.7,5.65,439.99999999999824,8800
2024-12-12,UNIP6,56,0.73,1.14,4.21,-4.43,62250.0,UNIP6_Up_0.5_open_Afastado_0_Sell_Movimento,48.53,1.0,0.73,0.72,1,True,48.34,48.53,189.9999999999977,1000
2024-12-12,SMFT3,32,0.75,1.26,6.44,-2.5,62236.0,SMFT3_Down_0.5_high_Afastado_1_Sell_Pavio,19.57,1.0,0.75,0.75,1,False,18.17,19.57,3639.9999999999964,2600
2024-12-12,YDUQ3,19,0.74,1.92,4.87,-4.92,61319.0,YDUQ3_Up_3_close_Afastado_0_Sell_Corpo,8.99,0.75,0.74,0.74,1,False,8.31,8.99,3807.999999999998,5600
2024-12-12,HYPE3,28,0.71,1.4,5.48,-3.63,60768.0,HYPE3_Up_0.5_open_Afastado_-0.5_Buy_Corpo,18.08,0.75,0.71,0.71,1,True,17.9,18.08,-503.99999999999915,2800
2024-12-12,SAPR11,35,0.71,1.07,3.6,-2.75,60328.0,SAPR11_Down_0.5_high_Afastado_-0.5_Buy_Corpo,29.84,0.75,0.71,0.71,1,False,28.39,29.84,-2464.9999999999986,1700
2024-12-12,DIRR3,33,0.73,1.11,3.06,-3.4,60100.0,DIRR3_Up_0.5_low_Afastado_0_Buy_Movimento,27.53,0.75,0.73,0.73,1,True,26.37,27.53,-2088.0,1800
2024-12-12,BRBI11,21,0.86,1.16,2.41,-1.99,59750.0,BRBI11_Up_0.5_low_Afastado_1_Buy_GAP,14.67,0.75,0.86,0.86,1,True,14.1,14.67,-1938.000000000001,3400
2024-12-13,LEVE3,73,0.73,1.1,3.25,-3.63,69664.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,26.12,0.75,0.73,0.74,1,False,25.32,26.12,1520.0000000000014,1900
2024-12-13,MATD3,33,0.73,1.95,4.83,-3.81,68794.0,MATD3_Down_1_open_Afastado_0_Sell_Corpo,4.01,1.0,0.73,0.73,1,False,3.89,4.01,1499.999999999995,12500
2024-12-13,PTBL3,26,0.77,2.17,6.22,-4.55,68540.0,PTBL3_Down_1_high_Afastado_-0.5_Buy_Corpo,4.2,1.0,0.77,0.77,1,False,3.91,4.2,-3450.9999999999995,11900
2024-12-13,USIM3,35,0.74,1.64,5.06,-3.61,66678.0,USIM3_Down_0.5_open_Afastado_0.5_Buy_Movimento,6.11,0.75,0.74,0.74,1,False,5.85,6.11,-2132.0000000000055,8200
2024-12-13,RECV3,42,0.74,1.36,3.61,-3.2,65119.0,RECV3_Down_0.5_high_Afastado_0_Sell_GAP,15.43,1.0,0.74,0.74,1,False,15.1,15.43,1056.0,3200
2024-12-13,SHUL4,41,0.73,1.24,3.97,-3.68,65066.0,SHUL4_Down_1_close_Afastado_1_Sell_Corpo,5.48,1.0,0.73,0.73,1,False,5.36,5.48,1092.000000000001,9100
2024-12-13,CEAB3,11,0.73,3.68,6.18,-3.99,63949.0,CEAB3_Down_3_open_Afastado_-1_Buy_Corpo,10.32,0.75,0.73,0.73,1,False,9.52,10.32,-3840.0000000000036,4800
2024-12-13,AGRO3,29,0.86,1.13,4.45,-2.55,63545.0,AGRO3_Down_0.5_high_Afastado_0_Sell_GAP,23.7,1.0,0.86,0.86,1,False,23.47,23.7,483.00000000000085,2100
2024-12-13,CURY3,48,0.75,1.09,4.28,-4.2,63504.0,CURY3_Down_0.5_open_Afastado_1_Sell_Pavio,19.85,0.75,0.75,0.75,1,False,18.63,19.85,3050.000000000006,2500
2024-12-13,PCAR3,15,0.93,1.9,4.2,-3.7,63302.0,PCAR3_Down_0.5_low_Afastado_1_Sell_GAP,2.25,1.0,0.93,0.93,1,False,2.37,2.25,-2664.0000000000023,22200
2024-12-13,PETZ3,20,0.75,2.03,5.93,-4.36,62941.0,PETZ3_Down_0.5_high_Afastado_0.5_Sell_GAP,4.37,0.75,0.75,0.75,1,False,3.9,4.37,5358.000000000002,11400
2024-12-13,MRFG3,24,0.71,1.83,3.71,-2.89,62821.0,MRFG3_Down_2_close_Afastado_1_Buy_Corpo,17.15,1.0,0.71,0.71,1,True,16.64,17.15,-1478.9999999999943,2900
2024-12-13,ORVR3,67,0.72,0.86,2.71,-2.89,62551.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,40.94,0.75,0.72,0.74,1,True,41.26,40.94,384.00000000000034,1200
2024-12-13,SMFT3,32,0.75,1.26,6.44,-2.5,62236.0,SMFT3_Down_0.5_high_Afastado_1_Sell_Pavio,18.94,1.0,0.75,0.75,1,False,18.02,18.94,2392.000000000004,2600
2024-12-13,LOGG3,39,0.74,1.33,5.53,-3.68,62172.0,LOGG3_Down_1.5_close_Afastado_-0.5_Buy_Corpo,18.74,0.75,0.74,0.74,1,True,18.93,18.74,513.0000000000032,2700
2024-12-13,INTB3,31,0.74,1.29,3.03,-3.92,61782.0,INTB3_Down_1_high_Afastado_-1_Sell_Corpo,14.5,0.75,0.74,0.74,1,False,13.89,14.5,2073.999999999998,3400
2024-12-13,LJQQ3,24,0.71,1.85,4.76,-4.08,61624.0,LJQQ3_Down_4_low_Afastado_0.5_Sell_Corpo,2.45,0.75,0.71,0.71,1,True,2.42,2.45,612.0000000000041,20400
2024-12-13,IRBR3,21,0.71,1.93,5.51,-2.55,61505.0,IRBR3_Down_0.5_close_Afastado_0.5_Sell_GAP,40.45,1.0,0.71,0.71,1,True,39.5,40.45,1140.0000000000034,1200
2024-12-13,OPCT3,14,0.86,1.93,3.55,-2.08,60629.0,OPCT3_Down_0.5_open_Afastado_1_Buy_GAP,5.63,1.0,0.86,0.86,1,True,5.59,5.63,-356.0,8900
2024-12-16,USIM3,35,0.74,1.64,5.06,-3.61,66678.0,USIM3_Down_0.5_open_Afastado_0.5_Buy_Movimento,5.99,0.75,0.74,0.74,1,False,5.75,5.99,-1992.0000000000018,8300
2024-12-16,SHUL4,41,0.73,1.24,3.97,-3.68,65066.0,SHUL4_Down_1_close_Afastado_1_Sell_Corpo,5.41,1.0,0.73,0.73,1,True,5.33,5.41,736.0,9200
2024-12-16,CEAB3,11,0.73,3.68,6.18,-3.99,63949.0,CEAB3_Down_3_open_Afastado_-1_Buy_Corpo,9.75,0.75,0.73,0.73,1,False,9.48,9.75,-1376.9999999999977,5100
2024-12-16,CURY3,48,0.75,1.09,4.28,-4.2,63504.0,CURY3_Down_0.5_open_Afastado_1_Sell_Pavio,19.37,0.75,0.75,0.75,1,False,18.16,19.37,3146.0000000000023,2600
2024-12-16,OPCT3,28,0.71,1.45,4.05,-2.7,62957.0,OPCT3_Up_0.5_low_Afastado_0_Buy_Movimento,5.5,1.0,0.71,0.71,1,True,5.5,5.5,0.0,9100
2024-12-16,HAPV3,22,0.73,1.92,5.59,-3.19,61374.0,HAPV3_Down_0.5_high_Afastado_0.5_Sell_Corpo,40.85,0.75,0.73,0.73,1,True,38.55,40.85,2760.000000000005,1200
2024-12-16,VULC3,31,0.81,1.17,3.69,-3.26,60469.0,VULC3_Down_1.5_close_Afastado_-1_Buy_Corpo,14.94,0.75,0.81,0.81,1,True,14.69,14.94,-825.0,3300
2024-12-16,SAPR11,35,0.71,1.07,3.6,-2.75,60328.0,SAPR11_Down_0.5_high_Afastado_-0.5_Buy_Corpo,28.39,0.75,0.71,0.71,1,True,28.0,28.39,-702.0000000000009,1800
2024-12-16,BBDC4,34,0.76,0.96,4.0,-1.9,60307.0,BBDC4_Down_0.5_low_Afastado_1_Sell_Movimento,11.48,1.0,0.76,0.76,1,False,11.2,11.48,1232.0000000000048,4400
2024-12-16,HBSA3,13,0.77,2.4,5.6,-4.4,59307.0,HBSA3_Down_3.5_close_Afastado_-1_Buy_Corpo,2.64,0.75,0.77,0.77,1,True,2.64,2.64,0.0,18900
2024-12-16,SOJA3,25,0.76,1.38,3.69,-3.48,59279.0,SOJA3_Down_0.5_open_Afastado_0.5_Sell_Movimento,10.62,0.75,0.76,0.76,1,True,10.4,10.62,1033.9999999999943,4700
2024-12-16,BPAC11,39,0.72,0.95,3.95,-4.58,59186.0,BPAC11_Down_1_low_Afastado_0_Sell_Corpo,30.18,0.75,0.72,0.72,1,True,28.88,30.18,2210.0000000000014,1700
2024-12-16,TOTS3,20,0.85,1.07,2.57,-1.25,58398.0,TOTS3_Down_0.5_high_Afastado_0.5_Sell_Corpo,30.63,1.0,0.85,0.85,1,False,27.67,30.63,4735.999999999995,1600
2024-12-16,BLAU3,12,0.75,2.19,4.04,-2.79,58261.0,BLAU3_Down_0.5_open_Afastado_1_Buy_GAP,13.97,0.75,0.75,0.75,1,False,12.98,13.97,-3564.000000000001,3600
2024-12-16,GGPS3,17,0.76,1.45,5.12,-2.31,58094.0,GGPS3_Down_2_close_Afastado_1_Sell_Corpo,14.85,0.75,0.76,0.76,1,False,14.24,14.85,2073.999999999998,3400
2024-12-17,LEVE3,72,0.72,1.1,3.25,-3.63,69072.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,25.45,0.75,0.72,0.74,1,False,25.02,25.45,859.9999999999994,2000
2024-12-17,PTBL3,26,0.77,2.17,6.22,-4.55,68540.0,PTBL3_Down_1_high_Afastado_-0.5_Buy_Corpo,3.99,1.0,0.77,0.77,1,False,3.82,3.99,-2125.0000000000036,12500
2024-12-17,LJQQ3,35,0.71,1.82,5.23,-4.08,67620.0,LJQQ3_Down_3_low_Afastado_0.5_Sell_Corpo,2.34,0.75,0.71,0.71,1,True,2.3,2.34,856.0,21400
2024-12-17,RANI3,48,0.71,1.34,3.65,-4.4,67193.0,RANI3_Up_0.5_low_Afastado_1_Sell_Corpo,6.51,1.0,0.71,0.71,1,True,6.49,6.51,153.99999999999616,7700
2024-12-17,USIM3,35,0.74,1.64,5.06,-3.61,66678.0,USIM3_Down_0.5_open_Afastado_0.5_Buy_Movimento,5.88,0.75,0.74,0.74,1,False,5.7,5.88,-1529.9999999999973,8500
2024-12-17,CURY3,47,0.77,1.09,4.28,-4.2,64197.0,CURY3_Down_0.5_open_Afastado_1_Sell_Pavio,18.82,0.75,0.77,0.77,1,False,18.04,18.82,2106.000000000003,2700
2024-12-17,HAPV3,23,0.74,2.14,5.63,-3.19,64134.0,HAPV3_Down_0.5_high_Afastado_0.5_Sell_Corpo,41.15,1.0,0.74,0.74,1,False,34.2,41.15,8339.999999999995,1200
2024-12-17,RECV3,41,0.73,1.31,3.61,-3.2,63691.0,RECV3_Down_0.5_high_Afastado_0_Sell_GAP,15.28,1.0,0.73,0.73,1,True,15.43,15.28,-495.00000000000097,3300
2024-12-17,AGRO3,29,0.86,1.13,4.45,-2.55,63545.0,AGRO3_Down_0.5_high_Afastado_0_Sell_GAP,23.65,1.0,0.86,0.86,1,False,23.3,23.65,734.9999999999955,2100
2024-12-17,ORVR3,68,0.72,0.85,2.71,-2.89,62935.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,40.25,1.0,0.72,0.74,1,False,40.88,40.25,756.0000000000031,1200
2024-12-17,LOGG3,40,0.75,1.31,5.53,-3.68,62685.0,LOGG3_Down_1.5_close_Afastado_-0.5_Buy_Corpo,18.25,0.75,0.75,0.75,1,True,18.36,18.25,296.9999999999984,2700
2024-12-17,SMFT3,32,0.75,1.26,6.44,-2.5,62236.0,SMFT3_Down_0.5_high_Afastado_1_Sell_Pavio,18.45,1.0,0.75,0.75,1,False,17.74,18.45,1917.0000000000023,2700
2024-12-17,VALE3,56,0.75,0.71,2.68,-2.23,62047.0,VALE3_Up_0.5_close_Afastado_0.5_Sell_Pavio,54.0,1.0,0.75,0.74,1,True,54.0,54.0,0.0,900
2024-12-17,INTB3,31,0.74,1.29,3.03,-3.92,61782.0,INTB3_Down_1_high_Afastado_-1_Sell_Corpo,13.92,0.75,0.74,0.74,1,False,13.47,13.92,1619.9999999999975,3600
2024-12-17,BPAC11,40,0.72,1.07,4.31,-4.58,61396.0,BPAC11_Down_1_low_Afastado_0_Sell_Corpo,28.86,0.75,0.72,0.72,1,False,29.22,28.86,-611.999999999999,1700
2024-12-17,OPCT3,14,0.86,1.93,3.55,-2.08,60629.0,OPCT3_Down_0.5_open_Afastado_1_Buy_GAP,5.59,1.0,0.86,0.86,1,True,5.62,5.59,267.00000000000176,8900
2024-12-17,ARML3,12,0.75,2.99,4.95,-4.69,60340.0,ARML3_Down_0.5_low_Afastado_1_Sell_GAP,5.7,0.75,0.75,0.75,1,True,5.83,5.7,-1143.999999999999,8800
2024-12-18,AURA33,66,0.71,1.8,6.9,-4.57,83443.0,AURA33_Up_1_close_Afastado_0_Buy_Corpo,25.8,0.75,0.71,0.7,1,True,25.83,25.8,56.999999999995254,1900
2024-12-18,LEVE3,71,0.72,1.11,3.25,-3.63,68656.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,25.17,0.75,0.72,0.74,1,False,24.91,25.17,520.0000000000031,2000
2024-12-18,USIM3,35,0.74,1.64,5.06,-3.61,66678.0,USIM3_Down_0.5_open_Afastado_0.5_Buy_Movimento,5.78,0.75,0.74,0.74,1,False,5.51,5.78,-2349.0000000000036,8700
2024-12-18,HAPV3,23,0.74,2.14,5.63,-3.19,64134.0,HAPV3_Down_0.5_high_Afastado_0.5_Sell_Corpo,36.78,1.0,0.74,0.74,1,False,31.8,36.78,6972.000000000001,1400
2024-12-18,AGRO3,29,0.86,1.13,4.45,-2.55,63545.0,AGRO3_Down_0.5_high_Afastado_0_Sell_GAP,23.54,1.0,0.86,0.86,1,False,22.7,23.54,1763.9999999999998,2100
2024-12-18,OPCT3,28,0.71,1.45,4.05,-2.7,62957.0,OPCT3_Up_0.5_low_Afastado_0_Buy_Movimento,5.49,1.0,0.71,0.71,1,True,5.37,5.49,-1092.000000000001,9100
2024-12-18,PETZ3,20,0.75,2.03,5.93,-4.36,62941.0,PETZ3_Down_0.5_high_Afastado_0.5_Sell_GAP,3.98,0.75,0.75,0.75,1,False,3.75,3.98,2897.9999999999986,12600
2024-12-18,SMFT3,32,0.75,1.26,6.44,-2.5,62236.0,SMFT3_Down_0.5_high_Afastado_1_Sell_Pavio,18.38,1.0,0.75,0.75,1,False,16.87,18.38,4076.9999999999945,2700
2024-12-18,MRFG3,14,0.86,2.05,6.33,-4.31,61683.0,MRFG3_Down_2_open_Afastado_-1_Buy_Corpo,17.23,1.0,0.86,0.86,1,True,16.29,17.23,-2726.000000000003,2900
2024-12-18,VALE3,56,0.73,0.71,2.68,-2.23,61615.0,VALE3_Up_0.5_close_Afastado_0.5_Sell_Pavio,54.27,0.75,0.73,0.72,1,False,52.75,54.27,1368.0000000000027,900
2024-12-18,SIMH3,18,0.78,2.14,5.26,-4.68,61423.0,SIMH3_Up_0.5_low_Afastado_1_Sell_GAP,3.43,1.0,0.78,0.78,1,True,3.25,3.43,2628.0000000000014,14600
2024-12-18,YDUQ3,19,0.74,1.92,4.87,-4.92,61319.0,YDUQ3_Up_3_close_Afastado_0_Sell_Corpo,8.15,0.75,0.74,0.74,1,False,7.61,8.15,3294.0,6100
2024-12-18,AURE3,40,0.78,1.0,4.55,-3.93,61124.0,AURE3_Up_0.5_close_Afastado_0.5_Sell_Movimento,9.1,0.75,0.78,0.78,1,False,8.72,9.1,2089.9999999999945,5500
2024-12-18,SRNA3,31,0.71,1.42,4.5,-4.54,59921.0,SRNA3_Down_0.5_open_Afastado_1_Sell_Corpo,6.22,1.0,0.71,0.71,1,False,5.5,6.22,5759.999999999998,8000
2024-12-18,CURY3,29,0.72,1.16,2.74,-3.07,59841.0,CURY3_Down_0.5_open_Afastado_0.5_Sell_Movimento,18.25,1.0,0.72,0.72,1,False,17.17,18.25,2915.9999999999955,2700
2024-12-18,ETHE11,17,0.71,1.96,4.52,-4.36,59526.0,ETHE11_Down_1.5_high_Afastado_0.5_Buy_Corpo,73.1,0.75,0.71,0.71,1,False,68.17,73.1,-3450.999999999995,700
2024-12-18,VITT3,20,0.75,1.56,4.29,-3.02,58937.0,VITT3_Up_0.5_low_Afastado_-0.5_Buy_Corpo,4.76,0.75,0.75,0.75,1,False,4.78,4.76,210.0000000000042,10500
2024-12-19,LEVE3,71,0.72,1.11,3.25,-3.63,68656.0,LEVE3_Down_0.5_open_Afastado_0.5_Sell_Pavio,25.17,0.75,0.72,0.74,1,True,25.07,25.17,200.00000000000279,2000
2024-12-19,PTBL3,26,0.77,2.17,6.22,-4.55,68540.0,PTBL3_Down_1_high_Afastado_-0.5_Buy_Corpo,3.85,1.0,0.77,0.77,1,False,3.74,3.85,-1429.9999999999975,13000
2024-12-19,LJQQ3,36,0.72,1.81,5.23,-4.08,68476.0,LJQQ3_Down_3_low_Afastado_0.5_Sell_Corpo,2.1,1.0,0.72,0.72,1,False,2.28,2.1,-4283.999999999993,23800
2024-12-19,MATD3,32,0.72,1.87,4.83,-3.81,66934.0,MATD3_Down_1_open_Afastado_0_Sell_Corpo,3.84,1.0,0.72,0.72,1,False,3.62,3.84,2859.999999999996,13000
2024-12-19,USIM3,35,0.74,1.64,5.06,-3.61,66678.0,USIM3_Down_0.5_open_Afastado_0.5_Buy_Movimento,5.73,0.75,0.74,0.74,1,False,5.56,5.73,-1479.0000000000068,8700
2024-12-19,SHUL4,38,0.74,1.22,3.97,-2.68,64384.0,SHUL4_Down_0.5_close_Afastado_1_Sell_Movimento,5.33,0.75,0.74,0.74,1,True,5.28,5.33,469.9999999999981,9400
2024-12-19,HAPV3,23,0.74,2.14,5.63,-3.19,64134.0,HAPV3_Down_0.5_high_Afastado_0.5_Sell_Corpo,36.63,1.0,0.74,0.74,1,False,34.35,36.63,3192.000000000002,1400
2024-12-19,CEAB3,10,0.8,3.68,6.18,-3.99,63949.0,CEAB3_Down_3_open_Afastado_-1_Buy_Corpo,9.41,0.75,0.8,0.8,1,False,9.26,9.41,-795.0000000000016,5300
2024-12-19,CURY3,46,0.76,1.1,4.28,-4.2,63717.0,CURY3_Down_0.5_open_Afastado_1_Sell_Pavio,18.14,0.75,0.76,0.76,1,False,17.59,18.14,1540.000000000002,2800
