Date,Ativo,Rastreador,Entry_Open,Exit_Close,PNL,Entry_Date,Costs_R$,Rel_Volume_Entry
2023-04-04,CASH_SWEEP,LONG,98.3,98.51,1591.3,2023-04-03,0.0,0.0
2023-04-05,CASH_SWEEP,LONG,98.51,97.63,-6668.37,2023-04-04,0.0,0.0
2023-04-06,CASH_SWEEP,LONG,97.63,97.59,-303.11,2023-04-05,0.0,0.0
2023-04-10,CASH_SWEEP,LONG,97.59,98.66,8108.14,2023-04-06,0.0,0.0
2023-04-11,CASH_SWEEP,LONG,98.66,102.91,32205.02,2023-04-10,0.0,0.0
2023-04-12,CASH_SWEEP,LONG,102.91,103.35,2523.93,2023-04-11,0.0,0.0
2023-04-13,CASH_SWEEP,LONG,103.35,102.93,-2010.87,2023-04-12,0.0,0.0
2023-04-14,CASH_SWEEP,LONG,102.93,103.04,526.66,2023-04-13,0.0,0.0
2023-04-17,CASH_SWEEP,LONG,103.04,102.71,-1263.31,2023-04-14,0.0,0.0
2023-04-18,CASH_SWEEP,LONG,102.71,102.7,-38.29,2023-04-17,0.0,0.0
2023-04-19,CASH_SWEEP,LONG,102.7,100.48,-8498.55,2023-04-18,0.0,0.0
2023-04-20,CASH_SWEEP,LONG,100.48,101.0,1990.64,2023-04-19,0.0,0.0
2023-04-24,CASH_SWEEP,LONG,101.0,100.62,-724.98,2023-04-20,0.0,0.0
2023-04-25,ABEV3,LONG,11.61,11.31,-2478.89,2023-03-29,182.6,4.19
2023-04-25,CASH_SWEEP,LONG,100.62,99.92,-1961.41,2023-04-24,0.0,0.0
2023-04-26,CSAN3,LONG,14.88,14.31,-3878.9,2023-04-17,193.87,4.48
2023-04-26,CASH_SWEEP,LONG,99.92,99.01,-3414.09,2023-04-25,0.0,0.0
2023-04-27,CASH_SWEEP,LONG,99.01,99.53,1950.9,2023-04-26,0.0,0.0
2023-04-28,CASH_SWEEP,LONG,99.53,100.9,5139.93,2023-04-27,0.0,0.0
2023-05-02,CASH_SWEEP,LONG,100.9,98.49,-6700.77,2023-04-28,0.0,0.0
2023-05-03,AXIA3,LONG,29.39,29.43,34.84,2023-04-24,193.99,5.1
2023-05-03,CASH_SWEEP,LONG,98.49,98.6,414.09,2023-05-02,0.0,0.0
2023-05-04,BBAS3,LONG,17.57,17.31,-1545.6,2023-04-13,194.5,6.19
2023-05-04,CASH_SWEEP,LONG,98.6,98.95,1310.91,2023-05-03,0.0,0.0
2023-05-05,CASH_SWEEP,LONG,98.95,101.91,8167.36,2023-05-04,0.0,0.0
2023-05-08,CASH_SWEEP,LONG,101.91,102.49,-631.09,2023-05-05,0.0,0.0
2023-05-09,CPLE3,LONG,5.71,5.94,3714.18,2023-04-12,193.21,3.15
2023-05-09,CASH_SWEEP,LONG,102.49,103.8,-168.11,2023-05-08,0.0,0.0
2023-05-10,CASH_SWEEP,LONG,103.8,103.97,-21.82,2023-05-09,0.0,0.0
2023-05-11,CASH_SWEEP,LONG,103.97,104.82,-933.52,2023-05-10,0.0,0.0
2023-05-12,CASH_SWEEP,LONG,104.82,105.05,-476.13,2023-05-11,0.0,0.0
2023-05-15,CASH_SWEEP,LONG,105.05,105.47,-1283.8,2023-05-12,0.0,0.0
2023-05-16,CASH_SWEEP,LONG,105.47,104.63,2567.63,2023-05-15,0.0,0.0
2023-05-17,CASH_SWEEP,LONG,104.63,106.01,-4218.24,2023-05-16,0.0,0.0
2023-05-18,CASH_SWEEP,LONG,106.01,106.75,-2261.94,2023-05-17,0.0,0.0
2023-05-19,CASH_SWEEP,LONG,106.75,107.16,-1253.25,2023-05-18,0.0,0.0
2023-05-22,CASH_SWEEP,LONG,107.16,106.55,2469.6,2023-05-19,0.0,0.0
2023-05-23,CASH_SWEEP,LONG,106.55,106.44,445.34,2023-05-22,0.0,0.0
2023-05-24,CASH_SWEEP,LONG,106.44,105.27,4736.8,2023-05-23,0.0,0.0
2023-05-25,CASH_SWEEP,LONG,105.27,106.55,-5182.14,2023-05-24,0.0,0.0
2023-05-26,CASH_SWEEP,LONG,106.55,107.51,-4841.11,2023-05-25,0.0,0.0
2023-05-29,BRKM5,LONG,29.01,23.15,-19858.43,2023-05-08,176.16,5.77
2023-05-29,CASH_SWEEP,LONG,107.51,106.77,3194.4,2023-05-26,0.0,0.0
2023-05-30,FLRY3,LONG,11.41,12.72,11159.21,2023-05-04,207.66,3.63
2023-05-30,CASH_SWEEP,LONG,106.77,105.38,4577.2,2023-05-29,0.0,0.0
2023-05-31,CMIN3,LONG,3.38,3.43,1349.19,2023-05-08,197.39,4.46
2023-05-31,PRIO3,LONG,36.03,33.5,-7530.21,2023-05-26,204.35,3.1
2023-05-31,CASH_SWEEP,LONG,105.38,104.84,765.74,2023-05-30,0.0,0.0
2023-06-01,UGPA3,LONG,14.29,14.85,3719.22,2023-05-05,198.9,4.01
2023-06-01,CASH_SWEEP,LONG,104.84,107.2,-8354.0,2023-05-31,0.0,0.0
2023-06-02,BBDC3,LONG,10.2,10.29,842.26,2023-06-01,216.62,3.25
2023-06-02,CASH_SWEEP,LONG,107.2,109.02,-8286.28,2023-06-01,0.0,0.0
2023-06-05,ENGI11,LONG,33.84,34.79,2934.48,2023-06-02,220.16,3.48
2023-06-05,EQTL3,LONG,26.01,26.01,-108.5,2023-06-02,217.11,3.1
2023-06-05,CASH_SWEEP,LONG,109.02,109.14,-426.51,2023-06-02,0.0,0.0
2023-06-06,RADL3,LONG,26.45,26.01,-1898.9,2023-06-01,213.87,3.97
2023-06-06,INTB3,LONG,21.88,22.1,1002.54,2023-06-05,222.91,4.6
2023-06-06,CASH_SWEEP,LONG,109.14,111.07,-3009.43,2023-06-05,0.0,0.0
2023-06-07,CASH_SWEEP,LONG,111.07,111.78,-1107.1,2023-06-06,0.0,0.0
2023-06-09,CASH_SWEEP,LONG,111.78,113.21,-2229.79,2023-06-07,0.0,0.0
2023-06-12,CASH_SWEEP,LONG,113.21,113.64,-1545.88,2023-06-09,0.0,0.0
2023-06-13,CASH_SWEEP,LONG,113.64,112.94,2516.53,2023-06-12,0.0,0.0
2023-06-14,CSMG3,LONG,11.17,14.48,28983.08,2023-03-20,225.68,5.77
2023-06-14,CASH_SWEEP,LONG,112.94,115.11,-5356.9,2023-06-13,0.0,0.0
2023-06-15,CASH_SWEEP,LONG,115.11,115.4,-1006.34,2023-06-14,0.0,0.0
2023-06-16,CASH_SWEEP,LONG,115.4,114.9,2248.19,2023-06-15,0.0,0.0
2023-06-19,INTB3,LONG,23.33,22.53,-4171.2,2023-06-16,232.68,11.47
2023-06-19,CASH_SWEEP,LONG,114.9,116.13,-6886.55,2023-06-16,0.0,0.0
2023-06-20,VAMO3,LONG,11.93,11.66,-2839.88,2023-06-19,237.97,3.72
2023-06-20,CASH_SWEEP,LONG,116.13,115.82,1422.12,2023-06-19,0.0,0.0
2023-06-21,CASH_SWEEP,LONG,115.82,116.27,-2064.37,2023-06-20,0.0,0.0
2023-06-22,CASH_SWEEP,LONG,116.27,115.26,4633.36,2023-06-21,0.0,0.0
2023-06-23,HYPE3,LONG,40.21,37.92,-6664.72,2023-06-12,223.8,10.45
2023-06-23,CASH_SWEEP,LONG,115.26,115.31,-182.31,2023-06-22,0.0,0.0
2023-06-26,RAIL3,LONG,20.08,20.69,2873.84,2023-05-08,198.92,3.39
2023-06-26,CASH_SWEEP,LONG,115.31,114.42,3398.96,2023-06-23,0.0,0.0
2023-06-27,CASH_SWEEP,LONG,114.42,113.77,2482.4,2023-06-26,0.0,0.0
2023-06-28,YDUQ3,LONG,10.04,15.26,52225.16,2023-05-11,253.96,5.01
2023-06-28,SMFT3,LONG,15.36,18.08,17901.64,2023-05-12,221.66,3.77
2023-06-28,CASH_SWEEP,LONG,113.77,113.03,1052.77,2023-06-27,0.0,0.0
2023-06-29,VIVA3,LONG,21.43,25.72,20602.21,2023-05-15,227.9,5.07
2023-06-29,MBRF3,LONG,5.67,5.97,5589.1,2023-06-01,221.37,3.09
2023-06-29,SANB11,LONG,25.18,25.52,1438.37,2023-06-15,232.01,3.27
2023-06-29,CASH_SWEEP,LONG,113.03,114.91,3215.26,2023-06-28,0.0,0.0
2023-06-30,CASH_SWEEP,LONG,114.91,114.17,-511.48,2023-06-29,0.0,0.0
2023-07-03,CASH_SWEEP,LONG,114.17,115.94,-4348.94,2023-06-30,0.0,0.0
2023-07-04,LREN3,LONG,15.68,16.06,2778.07,2023-07-03,242.4,3.07
2023-07-04,CASH_SWEEP,LONG,115.94,115.24,980.51,2023-07-03,0.0,0.0
2023-07-05,CASH_SWEEP,LONG,115.24,115.84,-840.43,2023-07-04,0.0,0.0
2023-07-06,CASH_SWEEP,LONG,115.84,113.64,3081.57,2023-07-05,0.0,0.0
2023-07-07,BBAS3,LONG,18.15,20.71,14855.09,2023-05-22,227.44,3.11
2023-07-07,CASH_SWEEP,LONG,113.64,115.19,-520.25,2023-07-06,0.0,0.0
2023-07-10,CASH_SWEEP,LONG,115.19,114.1,365.86,2023-07-07,0.0,0.0
2023-07-11,CPLE3,LONG,6.62,6.81,3185.6,2023-06-12,233.66,3.53
2023-07-11,CASH_SWEEP,LONG,114.1,113.8,-210.36,2023-07-10,0.0,0.0
2023-07-12,ASAI3,LONG,13.86,13.18,-6029.95,2023-06-26,235.34,7.79
2023-07-12,DIRR3,LONG,4.91,4.77,-3529.04,2023-07-03,236.09,3.28
2023-07-12,CASH_SWEEP,LONG,113.8,113.83,81.85,2023-07-11,0.0,0.0
2023-07-13,CASH_SWEEP,LONG,113.83,115.58,2863.67,2023-07-12,0.0,0.0
2023-07-14,CASH_SWEEP,LONG,115.58,113.96,-903.24,2023-07-13,0.0,0.0
2023-07-17,CASH_SWEEP,LONG,113.96,114.71,-407.65,2023-07-14,0.0,0.0
2023-07-18,CEAB3,LONG,4.47,4.72,6878.51,2023-07-17,257.85,3.49
2023-07-18,CASH_SWEEP,LONG,114.71,113.95,-463.01,2023-07-17,0.0,0.0
2023-07-19,CASH_SWEEP,LONG,113.95,113.75,-121.84,2023-07-18,0.0,0.0
2023-07-20,CASH_SWEEP,LONG,113.75,114.34,-293.01,2023-07-19,0.0,0.0
2023-07-21,CASH_SWEEP,LONG,114.34,116.4,-1023.05,2023-07-20,0.0,0.0
2023-07-24,CASH_SWEEP,LONG,116.4,117.57,-581.05,2023-07-21,0.0,0.0
2023-07-25,IRBR3,LONG,30.96,42.23,35508.41,2023-05-02,231.57,3.61
2023-07-25,CASH_SWEEP,LONG,117.57,117.98,-183.89,2023-07-24,0.0,0.0
2023-07-26,RENT3,LONG,60.87,60.54,-750.56,2023-06-30,233.45,3.12
2023-07-26,IRBR3,LONG,42.23,42.09,-550.35,2023-07-25,254.98,3.08
2023-07-26,CASH_SWEEP,LONG,117.98,118.74,409.07,2023-07-25,0.0,0.0
2023-07-27,NEOE3,LONG,12.93,18.5,41595.46,2023-04-24,235.59,6.21
2023-07-27,CASH_SWEEP,LONG,118.74,116.04,-1719.07,2023-07-26,0.0,0.0
2023-07-28,NEOE3,LONG,18.5,17.88,-4367.23,2023-07-27,249.2,3.31
2023-07-28,CASH_SWEEP,LONG,116.04,116.52,-230.47,2023-07-27,0.0,0.0
2023-07-31,CASH_SWEEP,LONG,116.52,117.95,-686.63,2023-07-28,0.0,0.0
2023-08-01,CASH_SWEEP,LONG,117.95,117.52,206.47,2023-07-31,0.0,0.0
2023-08-02,CASH_SWEEP,LONG,117.52,117.01,1336.99,2023-08-01,0.0,0.0
2023-08-03,GMAT3,LONG,7.36,7.44,1239.27,2023-08-02,252.9,3.37
2023-08-03,SBSP3,LONG,49.94,49.84,-377.16,2023-08-02,251.28,3.05
2023-08-03,CASH_SWEEP,LONG,117.01,116.71,462.48,2023-08-02,0.0,0.0
2023-08-04,CPFE3,LONG,31.43,34.65,12190.68,2023-06-19,253.02,3.04
2023-08-04,CASH_SWEEP,LONG,116.71,115.66,1562.83,2023-08-03,0.0,0.0
2023-08-07,BPAC11,LONG,20.9,30.54,43519.88,2023-04-12,233.06,3.37
2023-08-07,CASH_SWEEP,LONG,115.66,115.61,69.69,2023-08-04,0.0,0.0
2023-08-08,PETR3,LONG,22.9,22.78,-792.37,2023-08-07,253.63,3.27
2023-08-08,CASH_SWEEP,LONG,115.61,115.27,102.43,2023-08-07,0.0,0.0
2023-08-09,ITSA4,LONG,6.65,6.48,-3364.35,2023-07-26,250.43,4.81
2023-08-09,CASH_SWEEP,LONG,115.27,114.7,819.89,2023-08-08,0.0,0.0
2023-08-10,CASH_SWEEP,LONG,114.7,114.51,484.96,2023-08-09,0.0,0.0
2023-08-11,CASH_SWEEP,LONG,114.51,114.25,954.79,2023-08-10,0.0,0.0
2023-08-14,CASH_SWEEP,LONG,114.25,113.31,5581.21,2023-08-11,0.0,0.0
2023-08-15,WEGE3,LONG,35.1,36.31,4202.05,2023-07-20,255.79,6.69
2023-08-15,ASAI3,LONG,13.17,12.78,-3847.97,2023-07-28,248.04,4.3
2023-08-15,RAIL3,LONG,21.81,21.97,818.12,2023-08-14,259.62,4.52
2023-08-15,CASH_SWEEP,LONG,113.31,112.37,3479.16,2023-08-14,0.0,0.0
2023-08-16,GGPS3,LONG,11.32,14.96,31358.06,2023-05-08,227.43,3.25
2023-08-16,RECV3,LONG,14.99,16.26,10418.5,2023-07-14,259.81,3.66
2023-08-16,YDUQ3,LONG,18.36,19.59,8466.02,2023-08-15,265.56,4.78
2023-08-16,CASH_SWEEP,LONG,112.37,111.87,65.69,2023-08-15,0.0,0.0
2023-08-17,CXSE3,LONG,8.43,8.54,1514.32,2023-07-28,253.41,3.15
2023-08-17,VIVA3,LONG,28.42,27.72,-3254.94,2023-08-09,251.23,3.55
2023-08-17,HAPV3,LONG,78.6,71.55,-11605.75,2023-08-11,244.82,3.87
2023-08-17,CASH_SWEEP,LONG,111.87,111.36,713.05,2023-08-16,0.0,0.0
2023-08-18,CURY3,LONG,12.11,12.59,4619.69,2023-07-03,244.24,4.79
2023-08-18,DIRR3,LONG,5.01,5.27,6314.07,2023-07-13,254.94,3.42
2023-08-18,SIMH3,LONG,20.8,19.53,-7820.66,2023-08-04,244.72,3.14
2023-08-18,HAPV3,LONG,71.55,68.25,-5989.01,2023-08-17,248.7,5.5
2023-08-18,CASH_SWEEP,LONG,111.36,111.7,264.94,2023-08-17,0.0,0.0
2023-08-21,BBSE3,LONG,22.79,23.01,1087.56,2023-08-18,252.98,3.66
2023-08-21,GGPS3,LONG,14.55,14.54,-212.21,2023-08-18,251.68,4.15
2023-08-21,CASH_SWEEP,LONG,111.7,110.79,-2766.31,2023-08-18,0.0,0.0
2023-08-22,CPLE3,LONG,7.26,7.12,-2575.96,2023-08-09,251.91,4.22
2023-08-22,IRBR3,LONG,44.66,39.5,-14811.65,2023-08-17,239.87,5.14
2023-08-22,CASH_SWEEP,LONG,110.79,112.41,6591.44,2023-08-21,0.0,0.0
2023-08-23,CASH_SWEEP,LONG,112.41,114.3,7689.99,2023-08-22,0.0,0.0
2023-08-24,CASH_SWEEP,LONG,114.3,113.3,-2989.62,2023-08-23,0.0,0.0
2023-08-25,CASH_SWEEP,LONG,113.3,112.15,-3438.07,2023-08-24,0.0,0.0
2023-08-28,CEAB3,LONG,6.14,5.53,-12959.23,2023-08-14,245.83,3.65
2023-08-28,CASH_SWEEP,LONG,112.15,113.5,3938.84,2023-08-25,0.0,0.0
2023-08-29,SMFT3,LONG,20.31,19.89,-2691.24,2023-08-28,246.07,3.26
2023-08-29,CASH_SWEEP,LONG,113.5,114.62,4467.38,2023-08-28,0.0,0.0
2023-08-30,CASH_SWEEP,LONG,114.62,113.9,-2093.74,2023-08-29,0.0,0.0
2023-08-31,MBRF3,LONG,6.37,6.27,-2064.55,2023-08-30,245.69,4.65
2023-08-31,CASH_SWEEP,LONG,113.9,112.31,-6322.4,2023-08-30,0.0,0.0
2023-09-01,MOVI3,LONG,11.32,11.0,-3732.85,2023-08-10,251.84,3.21
2023-09-01,CASH_SWEEP,LONG,112.31,114.05,8838.87,2023-08-31,0.0,0.0
2023-09-04,CASH_SWEEP,LONG,114.05,114.14,361.16,2023-09-01,0.0,0.0
2023-09-05,CASH_SWEEP,LONG,114.14,113.62,-2086.78,2023-09-04,0.0,0.0
2023-09-06,RECV3,LONG,16.89,16.16,-5369.29,2023-09-04,237.95,3.03
2023-09-06,CASH_SWEEP,LONG,113.62,112.25,-6898.65,2023-09-05,0.0,0.0
2023-09-08,SBSP3,LONG,52.26,52.02,-710.89,2023-08-17,253.99,3.57
2023-09-08,GGPS3,LONG,15.29,15.0,-2450.36,2023-08-22,243.47,4.15
2023-09-08,CASH_SWEEP,LONG,112.25,111.66,-4268.66,2023-09-06,0.0,0.0
2023-09-11,VBBR3,LONG,13.88,13.99,880.01,2023-08-17,255.58,3.35
2023-09-11,CASH_SWEEP,LONG,111.66,113.48,15255.79,2023-09-08,0.0,0.0
2023-09-12,CASH_SWEEP,LONG,113.48,114.22,6202.89,2023-09-11,0.0,0.0
2023-09-13,CASH_SWEEP,LONG,114.22,114.46,2011.73,2023-09-12,0.0,0.0
2023-09-14,CASH_SWEEP,LONG,114.46,115.59,9471.98,2023-09-13,0.0,0.0
2023-09-15,CASH_SWEEP,LONG,115.59,114.92,-4897.84,2023-09-14,0.0,0.0
2023-09-18,CASH_SWEEP,LONG,114.92,114.65,-1094.64,2023-09-15,0.0,0.0
2023-09-19,POMO4,LONG,3.22,3.53,11970.69,2023-08-03,263.78,3.3
2023-09-19,CASH_SWEEP,LONG,114.65,114.1,-2890.65,2023-09-18,0.0,0.0
2023-09-20,CASH_SWEEP,LONG,114.1,115.03,4887.81,2023-09-19,0.0,0.0
2023-09-21,CASH_SWEEP,LONG,115.03,112.6,-12771.36,2023-09-20,0.0,0.0
2023-09-22,CASH_SWEEP,LONG,112.6,112.61,52.57,2023-09-21,0.0,0.0
2023-09-25,CASH_SWEEP,LONG,112.61,112.57,-166.7,2023-09-22,0.0,0.0
2023-09-26,CASH_SWEEP,LONG,112.57,110.65,-8001.47,2023-09-25,0.0,0.0
2023-09-27,SMTO3,LONG,32.39,35.38,11240.57,2023-08-24,257.95,3.19
2023-09-27,RAIL3,LONG,22.83,21.87,-5324.21,2023-09-15,242.51,3.34
2023-09-27,ENGI11,LONG,40.93,38.21,-8396.62,2023-09-18,241.04,4.68
2023-09-27,EQTL3,LONG,31.33,29.87,-5925.25,2023-09-18,243.52,4.48
2023-09-27,CASH_SWEEP,LONG,110.65,110.7,428.76,2023-09-26,0.0,0.0
2023-09-28,CASH_SWEEP,LONG,110.7,112.18,12692.62,2023-09-27,0.0,0.0
2023-09-29,CASH_SWEEP,LONG,112.18,113.15,8318.8,2023-09-28,0.0,0.0
2023-10-02,CASH_SWEEP,LONG,113.15,111.49,-14236.32,2023-09-29,0.0,0.0
2023-10-03,CASH_SWEEP,LONG,111.49,109.82,-14322.03,2023-10-02,0.0,0.0
2023-10-04,TIMS3,LONG,12.18,11.95,-2431.96,2023-09-25,242.66,3.21
2023-10-04,CASH_SWEEP,LONG,109.82,110.18,3480.75,2023-10-03,0.0,0.0
2023-10-05,CASH_SWEEP,LONG,110.18,109.75,-4157.56,2023-10-04,0.0,0.0
2023-10-06,CASH_SWEEP,LONG,109.75,110.66,8798.58,2023-10-05,0.0,0.0
2023-10-09,CASH_SWEEP,LONG,110.66,111.74,10442.17,2023-10-06,0.0,0.0
2023-10-10,CASH_SWEEP,LONG,111.74,113.13,13439.53,2023-10-09,0.0,0.0
2023-10-11,CASH_SWEEP,LONG,113.13,113.5,3577.46,2023-10-10,0.0,0.0
2023-10-13,CASH_SWEEP,LONG,113.5,112.06,-13922.99,2023-10-11,0.0,0.0
2023-10-16,CASH_SWEEP,LONG,112.06,112.94,8508.53,2023-10-13,0.0,0.0
2023-10-17,CASH_SWEEP,LONG,112.94,112.34,-5801.3,2023-10-16,0.0,0.0
2023-10-18,CASH_SWEEP,LONG,112.34,110.37,-19047.33,2023-10-17,0.0,0.0
2023-10-19,CASH_SWEEP,LONG,110.37,110.6,2223.77,2023-10-18,0.0,0.0
2023-10-20,CASH_SWEEP,LONG,110.6,109.5,-9441.85,2023-10-19,0.0,0.0
2023-10-23,SUZB3,LONG,48.62,50.52,4739.73,2023-09-18,254.19,3.04
2023-10-23,CASH_SWEEP,LONG,109.5,109.35,-1464.72,2023-10-20,0.0,0.0
2023-10-24,CASH_SWEEP,LONG,109.35,110.24,8690.58,2023-10-23,0.0,0.0
2023-10-25,CASH_SWEEP,LONG,110.24,109.35,-8690.58,2023-10-24,0.0,0.0
2023-10-26,CASH_SWEEP,LONG,109.35,111.4,20017.67,2023-10-25,0.0,0.0
2023-10-27,CASH_SWEEP,LONG,111.4,109.85,-15135.32,2023-10-26,0.0,0.0
2023-10-30,CASH_SWEEP,LONG,109.85,108.96,-8690.58,2023-10-27,0.0,0.0
2023-10-31,CASH_SWEEP,LONG,108.96,109.62,6444.74,2023-10-30,0.0,0.0
2023-11-01,CXSE3,LONG,9.14,9.06,-1168.35,2023-10-20,238.88,4.11
2023-11-01,CASH_SWEEP,LONG,109.62,111.56,21044.8,2023-10-31,0.0,0.0
2023-11-03,CASH_SWEEP,LONG,111.56,114.75,31204.42,2023-11-01,0.0,0.0
2023-11-06,CASH_SWEEP,LONG,114.75,114.81,523.73,2023-11-03,0.0,0.0
2023-11-07,CASH_SWEEP,LONG,114.81,115.67,7507.18,2023-11-06,0.0,0.0
2023-11-08,CASH_SWEEP,LONG,115.67,115.52,-986.71,2023-11-07,0.0,0.0
2023-11-09,CASH_SWEEP,LONG,115.52,115.18,-1867.59,2023-11-08,0.0,0.0
2023-11-10,CASH_SWEEP,LONG,115.18,117.01,6077.86,2023-11-09,0.0,0.0
2023-11-13,CASH_SWEEP,LONG,117.01,116.82,-23.46,2023-11-10,0.0,0.0
2023-11-14,CASH_SWEEP,LONG,116.82,119.61,344.5,2023-11-13,0.0,0.0
2023-11-16,CASH_SWEEP,LONG,119.61,120.96,-1276.97,2023-11-14,0.0,0.0
2023-11-17,CASH_SWEEP,LONG,120.96,121.1,-132.43,2023-11-16,0.0,0.0
2023-11-20,CASH_SWEEP,LONG,121.1,122.25,-1087.79,2023-11-17,0.0,0.0
2023-11-21,CASH_SWEEP,LONG,122.25,121.76,463.49,2023-11-20,0.0,0.0
2023-11-22,CASH_SWEEP,LONG,121.76,122.15,-368.9,2023-11-21,0.0,0.0
2023-11-23,CASH_SWEEP,LONG,122.15,122.88,-2276.68,2023-11-22,0.0,0.0
2023-11-24,CASH_SWEEP,LONG,122.88,121.66,3804.86,2023-11-23,0.0,0.0
2023-11-27,CASH_SWEEP,LONG,121.66,121.94,-873.25,2023-11-24,0.0,0.0
2023-11-28,CASH_SWEEP,LONG,121.94,122.72,-3271.36,2023-11-27,0.0,0.0
2023-11-29,CASH_SWEEP,LONG,122.72,122.27,1887.35,2023-11-28,0.0,0.0
2023-11-30,CSAN3,LONG,16.6,16.94,2348.47,2023-11-06,243.94,3.26
2023-11-30,GOAU4,LONG,7.07,7.18,1807.61,2023-11-08,250.64,4.03
2023-11-30,CASH_SWEEP,LONG,122.27,123.57,-2803.57,2023-11-29,0.0,0.0
2023-12-01,CASH_SWEEP,LONG,123.57,124.24,-2172.86,2023-11-30,0.0,0.0
2023-12-04,CASH_SWEEP,LONG,124.24,122.96,4151.13,2023-12-01,0.0,0.0
2023-12-05,CASH_SWEEP,LONG,122.96,123.01,-162.16,2023-12-04,0.0,0.0
2023-12-06,VBBR3,LONG,16.92,17.2,1930.51,2023-11-08,250.77,4.35
2023-12-06,CASH_SWEEP,LONG,123.01,121.72,2859.87,2023-12-05,0.0,0.0
2023-12-07,ENEV3,LONG,12.71,12.28,-4558.22,2023-11-28,257.68,3.78
2023-12-07,CASH_SWEEP,LONG,121.72,122.29,-671.59,2023-12-06,0.0,0.0
2023-12-08,CASH_SWEEP,LONG,122.29,123.31,-1201.79,2023-12-07,0.0,0.0
2023-12-11,CASH_SWEEP,LONG,123.31,123.11,235.64,2023-12-08,0.0,0.0
2023-12-12,CASH_SWEEP,LONG,123.11,122.6,1181.76,2023-12-11,0.0,0.0
2023-12-13,BRAP4,LONG,16.73,18.1,9599.49,2023-11-03,247.44,4.45
2023-12-13,TOTS3,LONG,29.03,31.33,9785.77,2023-11-09,260.48,4.94
2023-12-13,AURE3,LONG,12.77,12.61,-1791.98,2023-11-23,263.62,5.53
2023-12-13,CASH_SWEEP,LONG,122.6,125.71,-7757.57,2023-12-12,0.0,0.0
2023-12-14,CASH_SWEEP,LONG,125.71,126.88,-4202.93,2023-12-13,0.0,0.0
2023-12-15,CASH_SWEEP,LONG,126.88,126.28,2831.17,2023-12-14,0.0,0.0
2023-12-18,LWSA3,LONG,5.72,5.47,-6376.52,2023-12-15,279.44,3.36
2023-12-18,CASH_SWEEP,LONG,126.28,127.27,-4729.76,2023-12-15,0.0,0.0
2023-12-19,CEAB3,LONG,6.61,7.48,16258.49,2023-11-13,265.72,4.35
2023-12-19,ENGI11,LONG,40.96,41.6,2099.24,2023-12-18,289.77,5.32
2023-12-19,CASH_SWEEP,LONG,127.27,128.05,-1969.73,2023-12-18,0.0,0.0
2023-12-20,CASH_SWEEP,LONG,128.05,126.82,3106.09,2023-12-19,0.0,0.0
2023-12-21,MOVI3,LONG,9.93,10.01,976.18,2023-12-13,278.25,5.69
2023-12-21,CASH_SWEEP,LONG,126.82,128.35,-2181.01,2023-12-20,0.0,0.0
2023-12-22,EZTC3,LONG,12.51,12.4,-1348.98,2023-12-14,274.67,3.01
2023-12-22,CASH_SWEEP,LONG,128.35,128.94,-213.46,2023-12-21,0.0,0.0
2023-12-26,CASH_SWEEP,LONG,128.94,129.65,-2610.53,2023-12-22,0.0,0.0
2023-12-27,CASH_SWEEP,LONG,129.65,130.23,-2132.58,2023-12-26,0.0,0.0
2023-12-28,CASH_SWEEP,LONG,130.23,130.39,-588.31,2023-12-27,0.0,0.0
2024-01-02,CASH_SWEEP,LONG,130.39,128.76,9628.88,2023-12-28,0.0,0.0
2024-01-03,COGN3,LONG,2.33,2.86,28267.78,2023-11-10,278.44,3.17
2024-01-03,YDUQ3,LONG,17.8,19.11,9266.91,2023-11-16,265.09,3.06
2024-01-03,MOVI3,LONG,10.47,9.78,-9513.43,2023-12-26,275.44,6.28
2024-01-03,VAMO3,LONG,8.88,8.59,-4786.13,2023-12-26,280.17,12.82
2024-01-03,CVCB3,LONG,3.5,3.28,-9267.19,2024-01-02,281.55,3.93
2024-01-03,CASH_SWEEP,LONG,128.76,128.99,-114.29,2024-01-02,0.0,0.0
2024-01-04,ANIM3,LONG,2.89,3.64,32178.29,2023-11-13,281.66,3.55
2024-01-04,FLRY3,LONG,15.22,14.91,-3101.09,2024-01-02,287.72,3.2
2024-01-04,CASH_SWEEP,LONG,128.99,127.35,-2985.89,2024-01-03,0.0,0.0
2024-01-05,CASH_SWEEP,LONG,127.35,128.25,1638.59,2024-01-04,0.0,0.0
2024-01-08,CASH_SWEEP,LONG,128.25,128.57,582.62,2024-01-05,0.0,0.0
2024-01-09,EGIE3,LONG,27.9,28.14,1018.47,2023-12-01,269.54,4.06
2024-01-09,CASH_SWEEP,LONG,128.57,127.59,-2814.37,2024-01-08,0.0,0.0
2024-01-10,BBDC3,LONG,11.33,12.05,8653.97,2023-12-13,285.94,3.54
2024-01-10,BBDC4,LONG,12.86,13.38,5456.12,2023-12-13,282.73,3.06
2024-01-10,CASH_SWEEP,LONG,127.59,126.94,-3349.64,2024-01-09,0.0,0.0
2024-01-11,PSSA3,LONG,23.87,24.98,5663.67,2023-11-13,255.12,3.94
2024-01-11,CASH_SWEEP,LONG,126.94,126.81,-803.37,2024-01-10,0.0,0.0
2024-01-12,CASH_SWEEP,LONG,126.81,127.23,2595.43,2024-01-11,0.0,0.0
